Subject,number,title,crn,credits,capacity,availability,days,startTime,endTime,instructor
COSC,441,RESIDENTIAL CAPSTONE,21040,4,24,-2,T,05:30 pm,09:00 pm,Ben F. Bigelow (P)
COSC,442,COMMERCIAL CAPSTONE,13291,4,24,-2,TR,03:55 pm,05:10 pm,Jose Fernandez-Solis (P)
COSC,442,COMMERCIAL CAPSTONE,13291,4,24,-2,T,05:30 pm,06:20 pm,Jose Fernandez-Solis
COSC,442,COMMERCIAL CAPSTONE,13291,4,24,-2,T,05:30 pm,09:00 pm,Jose Fernandez-Solis (P)
COSC,443,INDUSTRIAL CAPSTONE,18598,4,24,-2,TR,09:35 am,10:50 am,Ho-Yeong Kang (P)
COSC,443,INDUSTRIAL CAPSTONE,18598,4,24,-2,T,05:30 pm,06:20 pm,Ho-Yeong Kang
COSC,443,INDUSTRIAL CAPSTONE,18598,4,24,-2,T,05:30 pm,09:00 pm,Ho-Yeong Kang (P)
COSC,446,SPECIALTY CAPSTONE,21043,4,24,-3,TR,02:20 pm,03:35 pm,John A. Bryant (P)
COSC,446,SPECIALTY CAPSTONE,21043,4,24,-3,T,05:30 pm,06:20 pm,John A. Bryant
COSC,446,SPECIALTY CAPSTONE,21043,4,24,-3,T,05:30 pm,09:00 pm,John A. Bryant (P)
COSC,450,FACILITY MGMT PRINCIPLES,26880,3,34,-2,MWF,09:10 am,10:00 am,Sarel Lavy (P)
COSC,459,INDUSTRIAL CONSTRUCTION,21046,3,32,4,R,05:30 pm,08:00 pm,TBA
COSC,461,BLDG INFO MODEL SYSTEM,13160,3,24,0,MW,04:10 pm,05:25 pm,Jing Du (P)
COSC,461,BLDG INFO MODEL SYSTEM,23598,3,24,0,TR,03:55 pm,05:10 pm,Ho-Yeong Kang (P)
COSC,463,INTRO TO CONST LAW,10905,3,0,-18,MW,08:00 am,08:50 am,Ray F. Grisham (P)
COSC,463,INTRO TO CONST LAW,10905,3,0,-18,T,05:30 pm,06:20 pm,Ray F. Grisham (P)
COSC,463,INTRO TO CONST LAW,10906,3,25,0,MW,09:10 am,10:00 am,Ray F. Grisham (P)
COSC,463,INTRO TO CONST LAW,10906,3,25,0,T,05:30 pm,06:20 pm,Ray F. Grisham (P)
COSC,463,INTRO TO CONST LAW,10907,3,25,0,MW,10:20 am,11:10 am,Debra R. Ellis (P)
COSC,463,INTRO TO CONST LAW,10907,3,25,0,T,05:30 pm,06:20 pm,Debra R. Ellis (P)
COSC,463,INTRO TO CONST LAW,21047,3,25,0,MW,11:30 am,12:20 pm,Ray F. Grisham (P)
COSC,463,INTRO TO CONST LAW,21047,3,25,0,T,05:30 pm,06:20 pm,Ray F. Grisham (P)
COSC,463,INTRO TO CONST LAW,23599,3,25,1,MW,12:40 pm,01:30 pm,Debra R. Ellis (P)
COSC,463,INTRO TO CONST LAW,23599,3,25,1,T,05:30 pm,06:20 pm,Debra R. Ellis (P)
COSC,463,INTRO TO CONST LAW,23600,3,23,-2,MW,01:50 pm,02:40 pm,Debra R. Ellis (P)
COSC,463,INTRO TO CONST LAW,23600,3,23,-2,T,05:30 pm,06:20 pm,Debra R. Ellis (P)
COSC,463,INTRO TO CONST LAW,26336,3,25,0,MW,03:00 pm,03:50 pm,Debra R. Ellis (P)
COSC,463,INTRO TO CONST LAW,26336,3,25,0,T,05:30 pm,06:20 pm,Debra R. Ellis (P)
COSC,463,INTRO TO CONST LAW,26881,3,25,0,MW,04:10 pm,05:00 pm,William Rodgers (P)
COSC,463,INTRO TO CONST LAW,26881,3,25,0,T,05:30 pm,06:20 pm,William Rodgers (P)
COSC,464,CONSTRUCTION SAFETY II,10908,3,36,0,TR,02:20 pm,03:35 pm,Anne B. McGowan (P)
COSC,465,ADV TOPICS IN CONST LAW,10909,3,116,0,TR,09:35 am,10:50 am,William Rodgers (P)
COSC,474,FACILITY MGMT INTERNSHIP,26882,3,0,0,,TBA,TBA,Sarel Lavy (P)
COSC,475,CONST PROJECT PLANNING,10910,3,42,-1,MW,09:10 am,10:00 am,Boong-Yeol Ryoo (P)
COSC,475,CONST PROJECT PLANNING,10910,3,42,-1,TR,08:00 am,09:15 am,Boong-Yeol Ryoo
COSC,475,CONST PROJECT PLANNING,13081,3,42,-1,MW,09:10 am,10:00 am,Boong-Yeol Ryoo (P)
COSC,475,CONST PROJECT PLANNING,13081,3,42,-1,TR,12:45 pm,02:00 pm,Boong-Yeol Ryoo
COSC,475,CONST PROJECT PLANNING,13079,3,42,0,MW,09:10 am,10:00 am,Boong-Yeol Ryoo (P)
COSC,475,CONST PROJECT PLANNING,13079,3,42,0,TR,03:55 pm,05:10 pm,Boong-Yeol Ryoo
COSC,475,CONST PROJECT PLANNING,21048,3,42,0,MW,09:10 am,10:00 am,Boong-Yeol Ryoo (P)
COSC,475,CONST PROJECT PLANNING,21048,3,42,0,TR,05:30 pm,06:45 pm,Boong-Yeol Ryoo
COSC,477,CONST PROJECT CONTROLS,10911,3,42,1,MW,04:10 pm,05:25 pm,Larry W. Fickel (P)
COSC,477,CONST PROJECT CONTROLS,25618,3,42,10,MWF,09:10 am,10:00 am,Larry W. Fickel (P)
COSC,477,CONST PROJECT CONTROLS,26883,3,42,0,MWF,10:20 am,11:10 am,Larry W. Fickel (P)
COSC,485,DIRECTED STUDIES,20628,5-Jan,0,0,,TBA,TBA,TBA
COSC,485,DIRECTED STUDIES,16376,5-Jan,0,0,,TBA,TBA,TBA
COSC,485,DIRECTED STUDIES,16395,5-Jan,0,0,,TBA,TBA,TBA
COSC,489,SPTP: TINY HOUSE,29106,3,20,11,TR,03:55 pm,05:10 pm,Ben F. Bigelow (P)
COSC,494,INTERNSHIP: IN-ABSENTIA,14150,7,0,-40,,TBA,TBA,George Eustace (P)
COSC,620,CONST COMPANY OPERATIONS,18987,3,25,13,MWF,12:40 pm,01:30 pm,Jing Du (P)
COSC,622,CONSTRUCTION ECONOMICS,18989,3,15,13,MWF,01:50 pm,02:40 pm,Sarel Lavy (P)
COSC,628,CONST CONTR & RISK MGMT,18990,3,0,0,TR,08:00 am,09:15 am,William Rodgers (P)
COSC,642,CONST INFO TECHNOLOGY,18991,3,15,5,MWF,11:30 am,12:20 pm,Manish K. Dixit (P)
COSC,663,SUSTAINABLE CONSTRUCTION,10912,3,15,3,MWF,09:10 am,10:00 am,Zofia K. Rybkowski (P)
COSC,681,SEMINAR,10913,1,15,13,M,04:10 pm,05:00 pm,Ben F. Bigelow (P)
COSC,685,DIRECTED STUDIES,22922,6-Jan,0,0,,TBA,TBA,Sarel Lavy (P)
COSC,685,DIRECTED STUDIES,19953,6-Jan,0,0,,TBA,TBA,Jose Fernandez-Solis (P)
COSC,685,DIRECTED STUDIES,16399,6-Jan,0,0,,TBA,TBA,Edelmiro Escamilla (P)
COSC,685,DIRECTED STUDIES,20045,6-Jan,0,0,,TBA,TBA,Kunhee Choi (P)
COSC,685,DIRECTED STUDIES,20765,6-Jan,0,0,,TBA,TBA,Leslie H. Feigenbaum (P)
COSC,685,DIRECTED STUDIES,22617,6-Jan,0,0,,TBA,TBA,Ho-Yeong Kang (P)
COSC,685,DIRECTED STUDIES: IN-ABSENTIA,23100,6-Jan,0,0,,TBA,TBA,Zofia K. Rybkowski (P)
COSC,685,DIRECTED STUDIES: IN-ABSENTIA,23573,6-Jan,0,0,,TBA,TBA,Ho-Yeong Kang (P)
COSC,690,THRY OF RSRCH CONST MGMT,22449,3,15,13,MWF,08:00 am,08:50 am,Kunhee Choi (P)
COSC,691,RESEARCH,20587,23-Jan,0,0,,TBA,TBA,Zofia K. Rybkowski (P)
COSC,691,RESEARCH,15738,23-Jan,0,-2,,TBA,TBA,Ho-Yeong Kang (P)
COSC,691,RESEARCH,18093,23-Jan,0,-2,,TBA,TBA,Jose Fernandez-Solis (P)
COSC,691,RESEARCH,29137,23-Jan,0,-1,,TBA,TBA,Manish K. Dixit (P)
COSC,691,RESEARCH,18551,23-Jan,0,0,,TBA,TBA,Boong-Yeol Ryoo (P)
COSC,691,RESEARCH,29226,23-Jan,0,0,,TBA,TBA,Jing Du (P)
COSC,691,RESEARCH,20049,23-Jan,0,0,,TBA,TBA,Kunhee Choi (P)
COSC,691,RESEARCH,20616,23-Jan,0,-1,,TBA,TBA,Ben F. Bigelow (P)
COSC,691,RESEARCH,20680,23-Jan,0,0,,TBA,TBA,John Nichols (P)
COSC,691,RESEARCH,20797,23-Jan,0,0,,TBA,TBA,Sarel Lavy (P)
COSC,691,RESEARCH,25930,23-Jan,0,-1,,TBA,TBA,John A. Bryant (P)
COSC,691,RESEARCH: IN-ABSENTIA,20604,23-Jan,0,0,,TBA,TBA,TBA
COSC,693,PROFESSIONAL STUDY,20617,6-Jan,0,0,,TBA,TBA,TBA
COSC,693,PROFESSIONAL STUDY,18592,6-Jan,0,0,,TBA,TBA,TBA
COSC,693,PROFESSIONAL STUDY,18859,6-Jan,0,0,,TBA,TBA,John Nichols (P)
COSC,693,PROFESSIONAL STUDY,19954,6-Jan,0,0,,TBA,TBA,TBA
COSC,693,PROFESSIONAL STUDY,20047,6-Jan,0,0,,TBA,TBA,TBA
COSC,693,PROFESSIONAL STUDY,20048,6-Jan,0,0,,TBA,TBA,Sarel Lavy (P)
COSC,693,PROFESSIONAL STUDY,20102,6-Jan,0,0,,TBA,TBA,TBA
COSC,693,PROFESSIONAL STUDY,20796,6-Jan,0,0,,TBA,TBA,TBA
COSC,693,PROFESSIONAL STUDY,20801,6-Jan,0,0,,TBA,TBA,Kunhee Choi (P)
COSC,693,PROFESSIONAL STUDY,20874,6-Jan,0,0,,TBA,TBA,TBA
COSC,693,PROFESSIONAL STUDY,22676,6-Jan,0,0,,TBA,TBA,Zofia K. Rybkowski (P)
COSC,693,PROFESSIONAL STUDY,23245,6-Jan,0,0,,TBA,TBA,Jose Fernandez-Solis (P)
COSC,693,PROFESSIONAL STUDY,23440,6-Jan,0,0,,TBA,TBA,John A. Bryant (P)
COSC,693,PROFESSIONAL STUDY,26381,6-Jan,0,0,,TBA,TBA,Kenneth Williamson (P)
CPSY,626,PSYCHOPATHOLOGY,12970,3,15,6,T,04:00 pm,07:00 pm,Timothy Elliott (P)
CPSY,631,TECH OF COUNSELING,19594,3,12,5,M,05:15 pm,07:00 pm,Dan F. Brossart (P)
CPSY,631,TECH OF COUNSELING,19594,3,12,5,M,07:00 pm,10:00 pm,Dan F. Brossart
CPSY,635,SOCIAL-COUNSELING INTER,14707,3,15,10,R,05:30 pm,08:30 pm,Timothy Elliott (P)
CPSY,636,PSYC CONSULT TO ORGS,18204,3,10,3,T,05:30 pm,08:30 pm,Charles Ridley (P)
CPSY,639,COUNSELING PRACTICUM I,21513,3,40,12,WEB,06:00 pm,09:00 pm,Linda Castillo (P)
CPSY,666,PRACT IN COUN SUPERV,10914,3,18,10,M,05:30 pm,10:30 pm,Lizette Ojeda (P)
CPSY,672,THEORIES OF COUNS & PS,14615,3,10,4,M,12:00 pm,03:00 pm,Charles Ridley (P)
CPSY,683,FIELD PRACTICUM,20340,15-Jan,0,0,,TBA,TBA,Lizette Ojeda (P)
CPSY,683,FIELD PRACTICUM,20383,15-Jan,5,3,W,09:00 am,12:00 pm,Dan F. Brossart (P)
CPSY,683,FIELD PRACTICUM,20384,15-Jan,6,6,W,09:00 am,12:00 pm,Dan F. Brossart (P)
CPSY,683,FIELD PRACTICUM,25896,15-Jan,0,0,,TBA,TBA,Charles Ridley (P)
CPSY,683,FIELD PRACTICUM,16142,15-Jan,0,-1,,TBA,TBA,Dan F. Brossart (P)
CPSY,683,FIELD PRACTICUM,26452,15-Jan,0,0,,TBA,TBA,Linda Castillo (P)
CPSY,683,FIELD PRACTICUM,15117,15-Jan,0,-3,,TBA,TBA,Timothy Elliott (P)
CPSY,683,FIELD PRACTICUM,14298,15-Jan,10,7,T,09:00 am,12:00 pm,William Rae (P)
CPSY,683,FIELD PRACTICUM,15597,15-Jan,0,0,,TBA,TBA,William Rae (P)
CPSY,683,FIELD PRACTICUM: IN-ABSENTIA,25919,15-Jan,0,0,,TBA,TBA,Dan F. Brossart (P)
CPSY,684,PROFESS INTERNSHIP,17905,4-Jan,1,0,,TBA,TBA,Dan F. Brossart (P)
CPSY,684,PROF INTERNSHIP: IN-ABSENTIA,15208,4-Jan,10,6,,TBA,TBA,Dan F. Brossart (P)
CPSY,685,DIRECTED STUDIES,17832,4-Jan,5,5,,TBA,TBA,Lizette Ojeda (P)
CPSY,685,DIRECTED STUDIES,18400,4-Jan,5,3,,TBA,TBA,Charles Ridley (P)
CPSY,685,DIRECTED STUDIES,18801,4-Jan,10,9,,TBA,TBA,Dan F. Brossart (P)
CPSY,685,DIRECTED STUDIES,15982,4-Jan,5,4,,TBA,TBA,Linda Castillo (P)
CPSY,685,DIRECTED STUDIES,17749,4-Jan,5,2,,TBA,TBA,Timothy Elliott (P)
CPSY,691,RESEARCH,22826,23-Jan,5,5,,TBA,TBA,Lizette Ojeda (P)
CPSY,691,RESEARCH,14370,23-Jan,5,4,,TBA,TBA,Charles Ridley (P)
CPSY,691,RESEARCH,14359,23-Jan,5,4,,TBA,TBA,Dan F. Brossart (P)
CPSY,691,RESEARCH,18477,23-Jan,10,9,,TBA,TBA,Linda Castillo (P)
CPSY,691,RESEARCH,14360,23-Jan,10,6,,TBA,TBA,Timothy Elliott (P)
CPSY,691,RESEARCH: IN-ABSENTIA,14375,23-Jan,5,4,,TBA,TBA,Dan F. Brossart (P)
CPSY,691,RESEARCH: IN-ABSENTIA,14376,23-Jan,5,4,,TBA,TBA,Linda Castillo (P)
CPSY,691,RESEARCH: IN-ABSENTIA,14377,23-Jan,5,3,,TBA,TBA,Timothy Elliott (P)
CSCE,110,PROGRAMMING I,10915,4,40,0,TR,08:00 am,09:15 am,TBA
CSCE,110,PROGRAMMING I,10915,4,40,0,TR,09:35 am,10:50 am,TBA
CSCE,110,PROGRAMMING I,10916,4,40,0,TR,08:00 am,09:15 am,TBA
CSCE,110,PROGRAMMING I,10916,4,40,0,TR,11:10 am,12:00 pm,TBA
CSCE,110,PROGRAMMING I,24203,4,20,0,MWF,08:00 am,08:50 am,TBA
CSCE,110,PROGRAMMING I,24203,4,20,0,MW,09:10 am,10:00 am,TBA
CSCE,110,PROGRAMMING I,24204,4,35,10,MWF,08:00 am,08:50 am,TBA
CSCE,110,PROGRAMMING I,24204,4,35,10,MW,11:30 am,12:20 pm,TBA
CSCE,111,CPSC CONCEPTS & PROGRAM,10917,4,45,0,MWF,11:30 am,12:20 pm,Joseph D. Hurley (P)
CSCE,111,CPSC CONCEPTS & PROGRAM,10917,4,45,0,MW,12:40 pm,01:30 pm,Joseph D. Hurley
CSCE,111,CPSC CONCEPTS & PROGRAM,10918,4,45,33,MWF,11:30 am,12:20 pm,Joseph D. Hurley (P)
CSCE,111,CPSC CONCEPTS & PROGRAM,10918,4,45,33,MW,01:50 pm,02:40 pm,Joseph D. Hurley
CSCE,111,CPSC CONCEPTS & PROGRAM,22909,4,30,24,MWF,01:50 pm,02:40 pm,TBA
CSCE,111,CPSC CONCEPTS & PROGRAM,22909,4,30,24,MW,03:00 pm,03:50 pm,TBA
CSCE,111,CPSC CONCEPTS & PROGRAM,23080,4,25,15,MWF,01:50 pm,02:40 pm,TBA
CSCE,111,CPSC CONCEPTS & PROGRAM,23080,4,25,15,MW,12:40 pm,01:30 pm,TBA
CSCE,121,HNR-INTRO PGM DESIGN CONCEPT,10920,4,0,-17,MWF,09:10 am,10:00 am,Jennifer Welch (P)
CSCE,121,HNR-INTRO PGM DESIGN CONCEPT,10920,4,0,-17,MW,11:30 am,12:20 pm,Jennifer Welch
CSCE,121,HNR-INTRO PGM DESIGN CONCEPT,26722,4,0,0,MW,10:20 am,11:10 am,John M. Moore (P)
CSCE,121,HNR-INTRO PGM DESIGN CONCEPT,26722,4,0,0,MW,10:20 am,11:10 am,John M. Moore
CSCE,121,HNR-INTRO PGM DESIGN CONCEPT,26723,4,0,0,TR,09:35 am,10:25 am,Walter Daugherity
CSCE,121,HNR-INTRO PGM DESIGN CONCEPT,26723,4,0,0,TR,05:30 pm,06:45 pm,Walter Daugherity (P)
CSCE,121,HNR-INTRO PGM DESIGN CONCEPT,26724,4,0,0,MWF,11:30 am,12:20 pm,Walter Daugherity (P)
CSCE,121,HNR-INTRO PGM DESIGN CONCEPT,26724,4,0,0,TR,03:55 pm,04:45 pm,Walter Daugherity
CSCE,121,HNR-INTRO PGM DESIGN CONCEPT,26725,4,0,0,MWF,11:30 am,12:20 pm,John M. Moore (P)
CSCE,121,HNR-INTRO PGM DESIGN CONCEPT,26725,4,0,0,TR,07:05 pm,07:55 pm,John M. Moore
CSCE,121,HNR-INTRO PGM DESIGN CONCEPT,26726,4,0,0,TR,12:45 pm,02:00 pm,John M. Moore (P)
CSCE,121,HNR-INTRO PGM DESIGN CONCEPT,26726,4,0,0,TR,03:55 pm,04:45 pm,John M. Moore
CSCE,121,HNR-INTRO PGM DESIGN CONCEPT,26727,4,0,0,MWF,08:00 am,08:50 am,John M. Moore (P)
CSCE,121,HNR-INTRO PGM DESIGN CONCEPT,26727,4,0,0,MW,10:20 am,11:10 am,John M. Moore
CSCE,121,HNR-INTRO PGM DESIGN CONCEPT,26728,4,0,0,MWF,08:00 am,08:50 am,John M. Moore (P)
CSCE,121,HNR-INTRO PGM DESIGN CONCEPT,26728,4,0,0,MW,01:50 pm,02:40 pm,John M. Moore
CSCE,121,HNR-INTRO PGM DESIGN CONCEPT,28640,4,0,0,MWF,09:10 am,10:00 am,Jennifer Welch (P)
CSCE,121,HNR-INTRO PGM DESIGN CONCEPT,28640,4,0,0,MW,08:00 am,08:50 am,Jennifer Welch
CSCE,121,INTRO PGM DESIGN CONCEPT,10921,4,25,0,TR,11:10 am,12:25 pm,John M. Moore (P)
CSCE,121,INTRO PGM DESIGN CONCEPT,10921,4,25,0,TR,12:45 pm,01:35 pm,John M. Moore
CSCE,121,INTRO PGM DESIGN CONCEPT,10922,4,20,0,TR,09:35 am,10:25 am,John M. Moore
CSCE,121,INTRO PGM DESIGN CONCEPT,10922,4,20,0,TR,11:10 am,12:25 pm,John M. Moore (P)
CSCE,121,INTRO PGM DESIGN CONCEPT,10923,4,25,0,TR,11:10 am,12:25 pm,John M. Moore (P)
CSCE,121,INTRO PGM DESIGN CONCEPT,10923,4,25,0,TR,02:20 pm,03:10 pm,John M. Moore
CSCE,121,INTRO PGM DESIGN CONCEPT,10924,4,20,0,MW,12:40 pm,01:30 pm,John M. Moore
CSCE,121,INTRO PGM DESIGN CONCEPT,10924,4,20,0,TR,11:10 am,12:25 pm,John M. Moore (P)
CSCE,121,INTRO PGM DESIGN CONCEPT,10925,4,25,0,MWF,10:20 am,11:10 am,Walter Daugherity (P)
CSCE,121,INTRO PGM DESIGN CONCEPT,10925,4,25,0,MW,09:10 am,10:00 am,Walter Daugherity
CSCE,121,INTRO PGM DESIGN CONCEPT,10926,4,25,0,MWF,10:20 am,11:10 am,Walter Daugherity (P)
CSCE,121,INTRO PGM DESIGN CONCEPT,10926,4,25,0,MW,01:50 pm,02:40 pm,Walter Daugherity
CSCE,121,INTRO PGM DESIGN CONCEPT,13443,4,20,0,MWF,10:20 am,11:10 am,Walter Daugherity (P)
CSCE,121,INTRO PGM DESIGN CONCEPT,13443,4,20,0,TR,02:20 pm,03:10 pm,Walter Daugherity
CSCE,121,INTRO PGM DESIGN CONCEPT,13445,4,20,0,MWF,10:20 am,11:10 am,Walter Daugherity (P)
CSCE,121,INTRO PGM DESIGN CONCEPT,13445,4,20,0,TR,03:55 pm,04:45 pm,Walter Daugherity
CSCE,121,INTRO PGM DESIGN CONCEPT,13709,4,25,0,MWF,01:50 pm,02:40 pm,Walter Daugherity (P)
CSCE,121,INTRO PGM DESIGN CONCEPT,13709,4,25,0,MW,03:00 pm,03:50 pm,Walter Daugherity
CSCE,121,INTRO PGM DESIGN CONCEPT,19238,4,25,0,MWF,01:50 pm,02:40 pm,Walter Daugherity (P)
CSCE,121,INTRO PGM DESIGN CONCEPT,19238,4,25,0,MW,12:40 pm,01:30 pm,Walter Daugherity
CSCE,121,INTRO PGM DESIGN CONCEPT,22887,4,20,13,MWF,01:50 pm,02:40 pm,Walter Daugherity (P)
CSCE,121,INTRO PGM DESIGN CONCEPT,22887,4,20,13,MW,04:40 pm,05:00 pm,Walter Daugherity
CSCE,121,INTRO PGM DESIGN CONCEPT,22888,4,20,0,MWF,01:50 pm,02:40 pm,Walter Daugherity (P)
CSCE,121,INTRO PGM DESIGN CONCEPT,22888,4,20,0,TR,11:10 am,12:00 pm,Walter Daugherity
CSCE,121,INTRO PGM DESIGN CONCEPT,22889,4,90,36,MW,08:00 am,08:50 am,John M. Moore
CSCE,121,INTRO PGM DESIGN CONCEPT,22889,4,90,36,MW,08:51 am,10:00 am,John M. Moore (P)
CSCE,121,INTRO PGM DESIGN CONCEPT,22889,4,90,36,F,09:10 am,10:00 am,John M. Moore (P)
CSCE,121,INTRO PGM DESIGN CONCEPT,25757,4,90,1,MW,10:20 am,11:29 am,John M. Moore (P)
CSCE,121,INTRO PGM DESIGN CONCEPT,25757,4,90,1,MW,11:30 am,12:20 pm,John M. Moore
CSCE,121,INTRO PGM DESIGN CONCEPT,25757,4,90,1,F,10:20 am,11:10 am,John M. Moore (P)
CSCE,121,INTRO PGM DESIGN CONCEPT,26173,4,30,14,MWF,09:10 am,10:00 am,Walter Daugherity (P)
CSCE,121,INTRO PGM DESIGN CONCEPT,26173,4,30,14,MW,08:00 am,08:50 am,Walter Daugherity
CSCE,121,INTRO PGM DESIGN CONCEPT,26174,4,25,5,MWF,09:10 am,10:00 am,Walter Daugherity (P)
CSCE,121,INTRO PGM DESIGN CONCEPT,26174,4,25,5,MW,11:30 am,12:20 pm,Walter Daugherity
CSCE,181,INTRO TO COMPUTING,19787,1,120,57,TR,03:55 pm,05:10 pm,Aakash Tyagi (P)
CSCE,206,STRUCTURED PROG IN C,10927,4,45,35,MWF,08:00 am,08:50 am,Joseph D. Hurley (P)
CSCE,206,STRUCTURED PROG IN C,10927,4,45,35,MW,09:10 am,10:00 am,Joseph D. Hurley
CSCE,206,STRUCTURED PROG IN C,10928,4,45,41,MWF,08:00 am,08:50 am,Joseph D. Hurley (P)
CSCE,206,STRUCTURED PROG IN C,10928,4,45,41,MW,03:00 pm,03:50 pm,Joseph D. Hurley
CSCE,206,STRUCTURED PROG IN C,10929,4,0,0,MWF,08:00 am,08:50 am,Joseph D. Hurley (P)
CSCE,206,STRUCTURED PROG IN C,10929,4,0,0,TR,12:45 pm,01:35 pm,Joseph D. Hurley
CSCE,206,STRUCTURED PROG IN C,10930,4,45,34,MWF,09:10 am,10:00 am,Joseph D. Hurley (P)
CSCE,206,STRUCTURED PROG IN C,10930,4,45,34,MW,08:00 am,08:50 am,Joseph D. Hurley
CSCE,206,STRUCTURED PROG IN C,10931,4,45,0,MWF,09:10 am,10:00 am,Joseph D. Hurley (P)
CSCE,206,STRUCTURED PROG IN C,10931,4,45,0,MW,10:20 am,11:10 am,Joseph D. Hurley
CSCE,206,STRUCTURED PROG IN C,10932,4,0,0,MWF,09:10 am,10:00 am,Joseph D. Hurley (P)
CSCE,206,STRUCTURED PROG IN C,10932,4,0,0,TR,02:20 pm,03:10 pm,Joseph D. Hurley
CSCE,206,STRUCTURED PROG IN C,26217,4,36,24,MWF,03:00 pm,03:50 pm,TBA
CSCE,206,STRUCTURED PROG IN C,26217,4,36,24,MW,04:10 pm,05:00 pm,TBA
CSCE,206,STRUCTURED PROG IN C,26218,4,19,10,MWF,03:00 pm,03:50 pm,TBA
CSCE,206,STRUCTURED PROG IN C,26218,4,19,10,MW,01:50 pm,02:40 pm,TBA
CSCE,221,DATA STRUC & ALGORITHM,10933,4,24,9,TR,08:00 am,09:15 am,Teresa Leyk (P)
CSCE,221,DATA STRUC & ALGORITHM,10933,4,24,9,TR,05:30 pm,06:20 pm,Teresa Leyk
CSCE,221,DATA STRUC & ALGORITHM,10934,4,35,29,TR,08:00 am,09:15 am,Teresa Leyk (P)
CSCE,221,DATA STRUC & ALGORITHM,10934,4,35,29,TR,03:55 pm,04:45 pm,Teresa Leyk
CSCE,221,DATA STRUC & ALGORITHM,10935,4,22,5,MW,08:00 am,08:50 am,Teresa Leyk
CSCE,221,DATA STRUC & ALGORITHM,10935,4,22,5,TR,08:00 am,09:15 am,Teresa Leyk (P)
CSCE,221,DATA STRUC & ALGORITHM,10936,4,35,3,TR,08:00 am,09:15 am,Teresa Leyk (P)
CSCE,221,DATA STRUC & ALGORITHM,10936,4,35,3,TR,09:35 am,10:25 am,Teresa Leyk
CSCE,221,DATA STRUC & ALGORITHM,13021,4,27,0,TR,08:25 am,09:15 am,Teresa Leyk
CSCE,221,DATA STRUC & ALGORITHM,13021,4,27,0,TR,09:35 am,10:50 am,Teresa Leyk (P)
CSCE,221,DATA STRUC & ALGORITHM,17153,4,27,0,TR,09:35 am,10:50 am,Teresa Leyk (P)
CSCE,221,DATA STRUC & ALGORITHM,17153,4,27,0,TR,11:10 am,12:00 pm,Teresa Leyk
CSCE,221,DATA STRUC & ALGORITHM,24211,4,27,0,MW,09:10 am,10:00 am,Teresa Leyk
CSCE,221,DATA STRUC & ALGORITHM,24211,4,27,0,TR,09:35 am,10:50 am,Teresa Leyk (P)
CSCE,221,DATA STRUC & ALGORITHM,24212,4,35,1,MW,04:10 pm,05:25 pm,Teresa Leyk (P)
CSCE,221,DATA STRUC & ALGORITHM,24212,4,35,1,MW,05:45 pm,06:35 pm,Teresa Leyk
CSCE,221,DATA STRUC & ALGORITHM,24213,4,20,0,MW,03:00 pm,03:50 pm,Teresa Leyk
CSCE,221,DATA STRUC & ALGORITHM,24213,4,20,0,MW,04:10 pm,05:25 pm,Teresa Leyk (P)
CSCE,222,HNR-DISCRETE STRUC COMPUTING,16609,3,21,0,TR,12:45 pm,02:00 pm,Sing Sze (P)
CSCE,222,DISCRETE STRUC COMPUTING,21939,3,90,0,MW,01:50 pm,03:05 pm,Hyunyoung Lee (P)
CSCE,222,DISCRETE STRUC COMPUTING,22891,3,90,-1,TR,12:45 pm,02:00 pm,Philip C. Ritchey (P)
CSCE,222,DISCRETE STRUC COMPUTING,24214,3,90,8,TR,03:55 pm,05:10 pm,TBA
CSCE,291,RESEARCH,23388,4-Jan,0,0,,TBA,TBA,Thomas Ioerger (P)
CSCE,312,HNR-COMPUTER ORGANIZATION,25165,4,21,4,MWF,11:30 am,12:20 pm,Eun Kim (P)
CSCE,312,HNR-COMPUTER ORGANIZATION,25165,4,21,4,MW,10:20 am,11:10 am,Eun Kim
CSCE,312,COMPUTER ORGANIZATION,10937,4,30,28,MWF,03:00 pm,03:50 pm,TBA
CSCE,312,COMPUTER ORGANIZATION,10937,4,30,28,M,04:10 pm,05:50 pm,TBA
CSCE,312,COMPUTER ORGANIZATION,10938,4,30,25,MWF,03:00 pm,03:50 pm,TBA
CSCE,312,COMPUTER ORGANIZATION,10938,4,30,25,W,04:10 pm,05:50 pm,TBA
CSCE,312,COMPUTER ORGANIZATION,16046,4,30,23,MWF,03:00 pm,03:50 pm,TBA
CSCE,312,COMPUTER ORGANIZATION,16046,4,30,23,F,12:40 pm,02:20 pm,TBA
CSCE,312,COMPUTER ORGANIZATION,22890,4,30,1,TR,02:20 pm,03:35 pm,Aakash Tyagi (P)
CSCE,312,COMPUTER ORGANIZATION,22890,4,30,1,T,03:55 pm,05:35 pm,Aakash Tyagi
CSCE,312,COMPUTER ORGANIZATION,24215,4,30,1,TR,02:20 pm,03:35 pm,Aakash Tyagi (P)
CSCE,312,COMPUTER ORGANIZATION,24215,4,30,1,R,03:55 pm,05:35 pm,Aakash Tyagi
CSCE,312,COMPUTER ORGANIZATION,24216,4,27,0,TR,02:20 pm,03:35 pm,Aakash Tyagi (P)
