Room, startTime, endTime , days, capacity
CHEM 100, 02:20 pm, 03:35 pm, TR,189
CHEM 100, 03:55 pm, 05:10 pm, TR,189
BLOC 102, 03:55 pm, 05:10 pm, TR,166
BLOC 102, 05:30 pm, 06:45 pm, TR,166
BLOC 102, 08:00 am, 09:15 am, TR,166
BLOC 102, 03:00 pm, 03:50 pm, MWF,166
ALLN 1005, 08:35 am, 09:25 am, MWF,20
ALLN 1005, 09:45 am, 10:35 am, MWF,22
ALLN 1005, 10:55 am, 11:45 am, MWF,20
ALLN 1005, 01:15 pm, 02:05 pm, MWF,22
ALLN 1015, 08:35 am, 09:25 am, MWF,20
ALLN 1015, 09:45 am, 10:35 am, MWF,21
ALLN 1015, 10:55 am, 11:45 am, MWF,20
ALLN 1015, 01:15 pm, 02:05 pm, MWF,21
ALLN 1003, 11:55 am, 01:10 pm, TR,36
ALLN 1002, 01:30 pm, 02:45 pm, TR,60
ALLN 1003, 10:55 am, 11:45 am, MWF,35
ALLN 1006, 09:45 am, 10:35 am, MWF,42
ALLN 1015, 02:25 pm, 03:40 pm, MW,33
ALLN 1015, 04:40 pm, 05:55 pm, MW,33
ALLN 1015, 03:05 pm, 04:20 pm, TR,35
ALLN 1016, 01:30 pm, 02:45 pm, TR,35
ALLN 1016, 10:55 am, 11:45 am, MWF,35
ALLN 1016, 01:15 pm, 02:05 pm, MWF,35
ALLN 1016, 08:35 am, 09:25 am, MWF,23
ALLN 1016, 09:45 am, 10:35 am, MWF,23
ALLN 1016, 10:20 am, 11:35 am, TR,0
ALLN 1005, 01:30 pm, 02:45 pm, TR,34
ALLN 1016, 03:05 pm, 04:20 pm, TR,36
ALLN 1006, 04:40 pm, 05:55 pm, TR,50
ALLN 1003, 03:05 pm, 04:20 pm, TR,19
ALLN 1005, 03:05 pm, 04:20 pm, TR,0
ALLN 1005, 04:45 pm, 06:00 pm, MW,0
ALLN 1016, 08:45 am, 10:00 am, TR,0
ALLN 1015, 11:55 am, 01:10 pm, TR,0
ALLN 1016, 02:25 pm, 03:40 pm, MW,8
ALLN 1003, 02:25 pm, 03:40 pm, MW,35
ALLN 1015, 08:45 am, 10:00 am, TR,0
ALLN 1016, 11:55 am, 01:10 pm, TR,36
ALLN 1015, 10:20 am, 11:35 am, TR,36
ALLN 1003, 01:15 pm, 02:05 pm, MWF,0
ALLN 1003, 01:30 pm, 02:45 pm, TR,35
ALLN 1016, 12:05 pm, 12:55 pm, MWF,31
ALLN 1005, 02:25 pm, 03:40 pm, MW,0
ALLN 1016, 04:40 pm, 05:55 pm, TR,33
ALLN 1005, 11:55 am, 01:10 pm, TR,16
ALLN 1005, 08:45 am, 10:00 am, TR,17
ALLN 1005, 10:20 am, 11:35 am, TR,17
ALLN 1003, 09:45 am, 10:35 am, MWF,20
ALLN 1015, 01:30 pm, 02:45 pm, TR,29
ALLN 1003, 04:45 pm, 06:00 pm, MW,0
ALLN 1005, 12:05 pm, 12:55 pm, MWF,0
ALLN 1015, 04:40 pm, 05:55 pm, TR,32
ALLN 1003, 10:20 am, 11:35 am, TR,18
ALLN 2064, 04:40 pm, 05:55 pm, TR,10
BSBE 115, 03:55 pm, 05:10 pm, R,0
ALLN 1005, 04:40 pm, 05:40 pm, T,0
ALLN 1002, 04:50 pm, 05:50 pm, W,0
ALLN 2064, 09:00 am, 11:50 am, F,0
ALLN 2064, 09:00 am, 11:50 am, W,0
ALLN 2064, 04:30 pm, 05:45 pm, MW,0
ALLN 2064, 06:30 pm, 09:20 pm, T,0
ALLN 2064, 09:00 am, 11:50 am, R,0
ALLN 2064, 09:00 am, 11:50 am, T,0
ALLN 2064, 01:30 pm, 04:20 pm, M,0
ALLN 2064, 01:30 pm, 04:20 pm, W,0
ALLN 2064, 01:00 pm, 03:50 pm, T,0
ALLN 2064, 09:00 am, 11:50 am, M,0
ALLN 2064, 01:00 pm, 03:50 pm, R,10
KLCT 115, 08:00 am, 08:50 am, MWF,3
KLCT 115, 08:00 am, 08:50 am, MWF,250
FARM 107, 01:00 pm, 03:00 pm, T,26
FARM 107, 03:00 pm, 05:00 pm, T,25
FARM 108, 03:00 pm, 05:00 pm, MWR,25
KLCT 121, 11:30 am, 12:20 pm, MW,5
KLCT 121, 08:45 am, 10:35 am, R,5
KLCT 121, 03:00 pm, 04:50 pm, R,5
KLCT 121, 11:30 am, 12:20 pm, MW,20
KLCT 121, 08:45 am, 10:35 am, R,20
KLCT 121, 11:30 am, 12:20 pm, MW,21
KLCT 121, 03:00 pm, 04:50 pm, R,21
KLCT 121, 10:20 am, 11:10 am, MWF,27
KLCT 121, 01:00 pm, 02:50 pm, W,27
KLCT 121, 03:10 pm, 05:00 pm, W,27
KLCT 117, 09:10 am, 10:00 am, MWF,40
KLCT 121, 01:50 pm, 02:40 pm, MWF,40
KLCT 121, 12:40 pm, 01:30 pm, MW,25
KLCT 127, 09:35 am, 10:50 am, TR,50
KLCT 121, 11:10 am, 12:25 pm, TR,5
KLCT 121, 11:10 am, 12:25 pm, TR,50
HFSB 104, 12:45 pm, 02:00 pm, T,40
HFSB 104, 12:45 pm, 02:00 pm, R,40
KLCT 400, 11:10 am, 12:25 pm, TR,10
HPCT 123, 09:35 am, 10:50 am, TR,8
HPCT 123, 02:00 pm, 04:00 pm, WR,8
HPCT 123, 11:30 am, 12:20 pm, W,14
ALLN 1063, 01:30 pm, 02:45 pm, TR,21
ALLN 1107, 04:35 pm, 07:20 pm, T,20
ALLN 1017, 01:30 pm, 04:20 pm, W,21
ALLN 1063, 04:35 pm, 07:20 pm, R,23
ALLN 1108, 09:35 am, 12:15 pm, M,20
ALLN 1107, 09:35 am, 12:15 pm, W,20
ALLN 1108, 01:30 pm, 04:20 pm, W,20
ALLN 1063, 09:35 am, 12:15 pm, F,20
ALLN 1063, 01:30 pm, 04:20 pm, F,20
ALLN 1055, 01:30 pm, 04:20 pm, W,15
ALLN 1041, 09:35 am, 12:15 pm, T,20
ALLN 1110, 01:30 pm, 02:45 pm, MW,27
ALLN 1110, 03:05 pm, 04:20 pm, MW,29
ALLN 1063, 03:05 pm, 04:20 pm, TR,29
ALLN 1063, 09:35 am, 12:15 pm, W,15
ALLN 1041, 01:30 pm, 04:20 pm, R,15
ALLN 1108, 04:35 pm, 07:20 pm, W,20
ALLN 1017, 09:35 am, 12:15 pm, M,33
ALLN 1107, 03:05 pm, 05:55 pm, M,23
ALLN 1110, 08:00 am, 10:50 am, T,34
ALLN 1107, 09:35 am, 12:15 pm, R,20
ALLN 1041, 09:35 am, 12:15 pm, R,20
ALLN 1108, 03:05 pm, 05:55 pm, R,20
ALLN 1107, 09:35 am, 12:15 pm, F,8
ALLN 1055, 01:30 pm, 04:20 pm, R,9
ALLN 1041, 09:35 am, 12:15 pm, F,9
ALLN 1055, 09:35 am, 12:15 pm, F,6
ALLN 1108, 01:30 pm, 04:20 pm, M,10
ALLN 1077, 01:30 pm, 04:20 pm, R,11
ALLN 1077, 09:35 am, 12:15 pm, F,7
ALLN 1041, 01:30 pm, 04:20 pm, M,8
ALLN 1108, 09:35 am, 12:15 pm, W,20
PSYC 422, 09:10 am, 10:00 am, MWF,1
PSYC 422, 02:20 pm, 03:35 pm, TR,9
PSYC 108, 08:00 am, 08:50 am, TR,117
PSYC 338, 09:10 am, 10:00 am, MWF,200
PSYC 106, 10:20 am, 11:10 am, MWF,114
PSYC 338, 11:30 am, 12:20 pm, MWF,200
PSYC 338, 12:40 pm, 01:30 pm, MWF,200
PSYC 108, 01:50 pm, 02:40 pm, MWF,117
PSYC 108, 03:00 pm, 03:50 pm, MWF,117
PSYC 338, 04:10 pm, 05:25 pm, MW,215
PSYC 338, 08:00 am, 09:15 am, T,215
PSYC 338, 08:00 am, 09:15 am, R,215
PSYC 338, 09:35 am, 10:50 am, T,215
PSYC 338, 09:35 am, 10:50 am, R,215
PSYC 338, 11:10 am, 12:25 pm, TR,200
PSYC 338, 02:20 pm, 03:35 pm, T,215
PSYC 338, 02:20 pm, 03:35 pm, R,215
PSYC 337, 10:20 am, 11:10 am, MWF,3
PSYC 338, 03:55 pm, 05:10 pm, TR,215
PSYC 106, 12:40 pm, 01:30 pm, MWF,21
PSYC 106, 08:00 am, 10:00 am, T,21
PSYC 106, 12:40 pm, 01:30 pm, MWF,20
PSYC 106, 10:00 am, 12:00 pm, T,20
PSYC 106, 12:00 pm, 02:00 pm, T,20
PSYC 106, 02:00 pm, 04:00 pm, T,20
PSYC 106, 04:00 pm, 06:00 pm, T,20
PSYC 106, 01:50 pm, 02:40 pm, MWF,20
PSYC 106, 08:00 am, 10:00 am, R,20
PSYC 106, 10:00 am, 12:00 pm, R,20
PSYC 106, 12:00 pm, 02:00 pm, R,20
PSYC 106, 02:00 pm, 04:00 pm, R,20
PSYC 106, 04:00 pm, 06:00 pm, R,20
PSYC 106, 03:00 pm, 03:50 pm, MWF,20
PSYC 106, 10:00 am, 12:00 pm, M,20
PSYC 106, 12:00 pm, 02:00 pm, M,20
PSYC 106, 10:00 am, 12:00 pm, W,20
PSYC 106, 12:00 pm, 02:00 pm, W,20
PSYC 106, 10:00 am, 12:00 pm, F,20
PSYC 106, 11:30 am, 12:20 pm, MWF,20
PSYC 106, 09:35 am, 10:50 am, TR,20
PSYC 106, 08:00 am, 10:00 am, W,20
PSYC 106, 02:00 pm, 04:00 pm, W,20
PSYC 106, 04:00 pm, 06:00 pm, W,20
PSYC 337, 11:30 am, 12:20 pm, MWF,19
PSYC 337, 10:00 am, 12:00 pm, T,19
PSYC 337, 12:00 pm, 02:00 pm, T,19
MILS 214, 09:10 am, 10:00 am, MWF,18
PSYC 108, 03:55 pm, 05:10 pm, TR,87
MILS 214, 02:20 pm, 03:35 pm, TR,41
HELD 107, 05:15 pm, 06:15 pm, T,0
HELD 109, 05:15 pm, 06:15 pm, W,0
PSYC 338, 10:20 am, 11:10 am, MWF,120
PSYC 108, 12:40 pm, 01:30 pm, MWF,57
PSYC 108, 09:10 am, 10:00 am, MWF,99
PSYC 106, 09:10 am, 10:00 am, MWF,100
PSYC 108, 11:30 am, 12:20 pm, MWF,100
PSYC 108, 10:20 am, 11:10 am, MWF,117
PSYC 338, 01:50 pm, 02:40 pm, MWF,215
PSYC 338, 03:00 pm, 03:50 pm, MWF,215
RICH 106, 10:20 am, 11:10 am, MWF,147
PSYC 106, 08:00 am, 09:15 am, TR,89
PSYC 106, 12:45 pm, 02:00 pm, TR,113
PSYC 106, 02:20 pm, 03:35 pm, TR,114
PSYC 336, 09:10 am, 10:00 am, MWF,8
PSYC 108, 08:00 am, 08:50 am, MWF,93
PSYC 337, 12:40 pm, 01:30 pm, MWF,37
PSYC 108, 09:35 am, 10:50 am, TR,117
PSYC 106, 08:00 am, 08:50 am, MWF,114
MILS 214, 12:45 pm, 02:00 pm, TR,40
PSYC 106, 11:10 am, 12:25 pm, TR,74
PSYC 338, 12:45 pm, 02:00 pm, TR,180
PSYC 108, 12:45 pm, 02:00 pm, TR,117
PSYC 336, 11:10 am, 12:25 pm, TR,10
MILS 214, 08:00 am, 09:15 am, TR,41
PSYC 106, 04:10 pm, 05:25 pm, MW,114
PSYC 108, 11:10 am, 12:25 pm, TR,76
PSYC 337, 02:20 pm, 03:35 pm, TR,30
PSYC 108, 02:20 pm, 03:35 pm, TR,117
PSYC 337, 09:35 am, 10:50 am, TR,38
PSYC 284, 04:00 pm, 05:00 pm, M,0
PSYC 336, 04:10 pm, 05:25 pm, MW,8
PSYC 336, 02:20 pm, 03:35 pm, TR,15
PSYC 337, 12:45 pm, 02:00 pm, TR,2
PSYC 284, 09:00 am, 12:00 pm, T,9
MILN 118, 10:00 am, 12:00 pm, W,5
MILN 118, 12:05 pm, 02:00 pm, W,5
PSYC 336, 10:30 am, 01:30 pm, W,4
PSYC 335, 09:00 am, 12:00 pm, F,10
PSYC 335, 09:00 am, 12:00 pm, W,10
MILN 118, 09:30 am, 12:30 pm, T,5
PSYC 422, 03:00 pm, 05:00 pm, F,10
PSYC 284, 03:00 pm, 06:00 pm, R,9
PSYC 335, 09:35 am, 10:50 am, TR,10
PSYC 336, 11:10 am, 12:25 pm, TR,5
PSYC 284, 12:00 pm, 01:30 pm, M,5
PSYC 336, 01:00 pm, 02:00 pm, M,15
PSYC 335, 01:00 pm, 04:00 pm, M,10
AIEN M309, 09:10 am, 10:00 am, MWF,25
AIEN M309, 08:00 am, 09:15 am, TR,25
SCTS 216, 01:50 pm, 02:40 pm, MWF,20
HECC 103, 12:45 pm, 02:00 pm, TR,25
HECC 103, 02:20 pm, 03:35 pm, TR,25
BLOC 164, 09:10 am, 10:00 am, MWF,25
HECC 202, 11:30 am, 12:20 pm, MWF,25
SCTS 216, 03:00 pm, 03:50 pm, MWF,20
EDCT 301, 08:00 am, 09:15 am, TR,21
EDCT 301, 08:00 am, 08:50 am, MWF,20
EDCT 216, 08:00 am, 08:50 am, MWF,20
HECC 103, 11:10 am, 12:25 pm, TR,20
CVE 137, 10:20 am, 11:10 am, MWF,20
EDCT 216, 03:55 pm, 05:10 pm, TR,22
EDCT 301, 12:25 pm, 01:40 pm, TR,20
EDCT 301, 02:20 pm, 03:35 pm, TR,20
NGLE 104, 09:10 am, 10:00 am, MWF,20
HRBB 126, 11:30 am, 12:20 pm, MWF,20
EDCT 216, 08:00 am, 09:15 am, TR,40
EDCT 215, 10:20 am, 12:20 pm, M,37
EDCT 215, 07:30 am, 05:00 pm, WR,37
EDCT 215, 08:00 am, 10:00 am, M,35
EDCT 215, 07:30 am, 05:00 pm, WR,35
HECC 104, 12:40 pm, 01:30 pm, MWF,39
HECC 104, 01:50 pm, 02:40 pm, MWF,39
HECC 103, 03:55 pm, 05:10 pm, TR,39
HECC 104, 05:45 pm, 08:35 pm, T,39
OM 206, 09:35 am, 10:50 am, TR,35
EDCT 225, 10:20 am, 12:20 pm, W,35
EDCT 215, 12:40 pm, 02:40 pm, T,34
EDCT 215, 07:30 am, 05:00 pm, WR,34
EDCT 215, 03:00 pm, 05:00 pm, T,30
EDCT 215, 07:30 am, 05:00 pm, WR,30
EDCT 301, 09:35 am, 10:50 am, TR,20
EDCT 215, 05:45 pm, 08:35 pm, M,20
EDCT 222G, 05:45 pm, 08:35 pm, R,15
EDCT 215, 05:45 pm, 08:35 pm, W,0
HECC 209, 11:10 am, 12:25 pm, TR,30
HELD 119, 08:00 am, 08:50 am, MWF,24
LAAH 262, 08:00 am, 09:15 am, TR,24
MILS 214, 11:30 am, 12:20 pm, MWF,10
MILS 214, 09:35 am, 10:50 am, TR,10
LAAH 466, 09:10 am, 10:00 am, MWF,5
MILS 110, 09:35 am, 10:50 am, TR,10
LAAH 372, 02:20 pm, 03:35 pm, TR,5
ANTH 130, 04:10 pm, 05:25 pm, MW,5
YMCA 115, 08:00 am, 08:50 am, MWF,2
BLTN 018, 08:00 am, 09:15 am, TR,5
BLTN 003, 10:20 am, 11:10 am, MWF,2
ANTH 237, 02:20 pm, 03:35 pm, TR,3
KLCT 115, 09:10 am, 10:00 am, MWF,8
KLCT 115, 04:10 pm, 05:00 pm, W,8
KLCT 115, 01:50 pm, 02:40 pm, MWF,8
KLCT 115, 09:10 am, 10:00 am, MWF,260
KLCT 115, 01:50 pm, 02:40 pm, MWF,260
NGLE 008, 08:00 am, 10:50 am, M,10
NGLE 008, 11:00 am, 01:45 pm, M,10
NGLE 008, 03:00 pm, 05:50 pm, M,10
NGLE 008, 08:00 am, 10:50 am, T,10
NGLE 008, 11:10 am, 02:00 pm, T,10
NGLE 008, 03:00 pm, 05:50 pm, T,10
NGLE 008, 08:00 am, 10:50 am, W,10
NGLE 008, 11:00 am, 01:45 pm, W,10
NGLE 008, 03:00 pm, 05:50 pm, W,10
NGLE 008, 08:00 am, 10:50 am, R,10
NGLE 008, 11:10 am, 02:00 pm, R,10
NGLE 008, 03:00 pm, 05:50 pm, R,10
NGLE 008, 08:00 am, 10:50 am, F,10
NGLE 008, 11:00 am, 01:45 pm, F,10
HFSB 104, 02:20 pm, 03:35 pm, TR,11
HFSB 105, 09:35 am, 10:50 am, TR,5
HPCT 101, 03:55 pm, 05:10 pm, TR,100
AGLS 413, 12:45 pm, 02:00 pm, TR,20
AGLS 413, 02:20 pm, 04:20 pm, T,20
HFSB 102, 03:55 pm, 05:10 pm, TR,65
HFSB 102, 03:00 pm, 03:50 pm, MWF,76
AGLS 116, 11:10 am, 12:25 pm, TR,60
KLCT 117, 04:10 pm, 05:25 pm, MW,60
HFSB 102, 08:00 am, 09:15 am, TR,60
HFSB 102, 08:00 am, 09:15 am, TR,20
KLCT 117, 04:10 pm, 05:25 pm, MW,20
AGLS 116, 03:55 pm, 05:10 pm, TR,65
KLCT 117, 03:55 pm, 05:10 pm, TR,75
AGLS 116, 05:30 pm, 08:30 pm, T,50
AGLS 116, 09:10 am, 10:00 am, MWF,70
AGLS 116, 10:20 am, 11:10 am, MWF,40
KLCT 117, 11:30 am, 12:20 pm, MWF,60
KLCT 117, 11:30 am, 12:20 pm, MWF,20
AGLS 116, 02:20 pm, 03:35 pm, TR,65
AGLS 116, 08:00 am, 08:50 am, MW,16
AGLS 116, 09:10 am, 11:10 am, W,16
AGLS 116, 12:40 pm, 02:40 pm, W,16
AGLS 116, 09:35 am, 10:50 am, TR,52
AGLS 116, 12:45 pm, 02:00 pm, TR,52
AGLS 127, 11:10 am, 12:25 pm, TR,20
AGLS 116, 08:00 am, 09:15 am, TR,40
AGLS 116, 08:00 am, 09:15 am, TR,20
HFSB 105, 04:10 pm, 05:25 pm, MW,31
HFSB 104, 02:20 pm, 03:35 pm, TR,10
AGLS 127, 02:20 pm, 03:35 pm, TR,20
KLCT 117, 08:00 am, 09:15 am, TR,20
AGLS 116, 03:30 pm, 06:30 pm, MW,50
AGLS 115, 03:00 pm, 03:50 pm, M,70
AGLS 413, 11:30 am, 01:30 pm, M,32
AGLS 413, 11:30 am, 01:30 pm, W,32
AGLS 413, 09:35 am, 11:35 am, T,32
AGLS 413, 09:35 am, 11:35 am, R,32
AGLS 409I, 04:10 pm, 05:25 pm, MW,15
AGLS 409I, 02:20 pm, 03:35 pm, TR,10
AGLS 124, 03:00 pm, 06:00 pm, T,10
AGLS 409I, 04:00 pm, 07:00 pm, T,10
AGLS 410, 09:10 am, 11:10 am, MW,10
HRBB 115, 12:40 pm, 01:30 pm, MTWF,20
HRBB 115, 12:40 pm, 01:30 pm, R,20
HRBB 115, 01:50 pm, 02:40 pm, MTWF,20
HRBB 115, 01:50 pm, 02:40 pm, R,20
HRBB 115, 03:00 pm, 03:50 pm, MTWF,20
HRBB 115, 03:00 pm, 03:50 pm, R,20
HELD 120, 12:40 pm, 01:30 pm, MWF,25
HELD 120, 01:50 pm, 02:40 pm, MWF,25
LAAH 264, 02:20 pm, 03:35 pm, TR,25
ACAD 226, 04:10 pm, 05:25 pm, MW,25
ACAD 123, 12:45 pm, 02:00 pm, TR,25
BLOC 169, 03:00 pm, 03:50 pm, W,65
CHEM 255, 02:45 pm, 03:35 pm, R,50
WCBA 304, 11:10 am, 12:25 pm, M,23
WCBA 304, 11:10 am, 12:25 pm, W,23
WCBA 304, 02:20 pm, 03:35 pm, TR,25
WCBA 113, 03:55 pm, 05:10 pm, TR,450
WCBA 115, 10:20 am, 11:10 am, MWF,80
WCBA 115, 11:30 am, 12:20 pm, MWF,80
WCBA 115, 01:50 pm, 02:40 pm, MWF,80
WCBA 115, 05:30 pm, 08:30 pm, W,120
WCBA 110, 11:10 am, 12:25 pm, MW,36
WCBA 110, 12:45 pm, 02:00 pm, MW,36
WCBA 110, 03:55 pm, 05:10 pm, MW,36
WCBA 153, 11:10 am, 12:25 pm, TR,40
WCBA 153, 12:45 pm, 02:00 pm, TR,40
WCBA 184, 03:55 pm, 05:10 pm, TR,40
WCBA 184, 11:10 am, 12:25 pm, MW,40
WCBA 153, 12:45 pm, 02:00 pm, MW,40
WCBA 110, 03:55 pm, 05:10 pm, TR,50
WCBA 110, 05:30 pm, 06:45 pm, TR,50
WCBA 184, 08:00 am, 09:15 am, MW,52
WCBA 184, 09:35 am, 10:50 am, MW,52
WCBA 110, 11:10 am, 12:25 pm, TR,50
WCBA 110, 12:45 pm, 02:00 pm, TR,50
WCBA 156, 11:10 am, 12:25 pm, TR,30
WCBA 115, 08:00 am, 09:15 am, TR,60
WCBA 115, 09:35 am, 10:50 am, TR,80
WCBA 115, 12:45 pm, 02:00 pm, TR,80
WCBA 115, 11:10 am, 12:25 pm, TR,90
WCBA 115, 02:20 pm, 03:35 pm, TR,90
WCBA 115, 03:55 pm, 05:10 pm, TR,90
WCBA 110, 03:00 pm, 03:50 pm, MWF,30
WCBA 241, 05:30 pm, 06:45 pm, MW,30
WCBA 110, 08:00 am, 08:50 am, MWF,30
WCBA 110, 05:30 pm, 06:45 pm, MW,30
WCBA 241, 08:00 am, 09:15 am, MW,30
WCBA 304, 12:45 pm, 02:00 pm, R,11
WCBA 304, 12:45 pm, 02:00 pm, M,0
WCBA 304, 12:45 pm, 02:00 pm, W,0
WCBA 156, 02:20 pm, 03:35 pm, TR,35
WCBA 156, 03:55 pm, 05:10 pm, TR,35
WCBA 153, 09:35 am, 10:50 am, TR,45
WCBA 111, 09:00 am, 10:00 am, F,0
WCBA 153, 02:20 pm, 03:35 pm, MW,39
HPCT 103, 12:45 pm, 01:35 pm, TR,12
HPCT 103, 10:35 am, 12:25 pm, T,12
HPCT 103, 03:00 pm, 04:50 pm, T,12
HPCT 103, 10:20 am, 12:10 pm, W,12
HPCT 103, 12:40 pm, 02:30 pm, W,12
HPCT 225, 03:00 pm, 04:50 pm, M,12
HPCT 225, 12:45 pm, 01:35 pm, TR,12
HPCT 103, 02:20 pm, 04:10 pm, R,12
HPCT 225, 12:40 pm, 02:30 pm, M,10
HPCT 225, 11:10 am, 12:00 pm, TR,10
HPCT 224, 11:10 am, 12:00 pm, TR,10
HPCT 224, 03:00 pm, 04:50 pm, W,10
HPCT 224, 12:20 pm, 02:10 pm, R,10
HPCT 224, 12:45 pm, 02:35 pm, T,10
HPCT 103, 12:40 pm, 01:30 pm, MWF,10
HPCT 103, 12:40 pm, 01:30 pm, MWF,70
HPCT 103, 11:30 am, 12:20 pm, MW,36
HPCT 103, 01:50 pm, 03:50 pm, M,36
HPCT 103, 02:20 pm, 04:40 pm, T,36
HPCT 101, 11:30 am, 12:20 pm, MWF,0
HPCT 101, 09:35 am, 11:25 am, R,0
HPCT 101, 11:30 am, 12:20 pm, MWF,4
HPCT 101, 09:35 am, 11:25 am, T,4
HPCT 101, 12:45 pm, 02:35 pm, T,4
HPCT 101, 03:15 pm, 05:05 pm, T,4
HPCT 101, 12:40 pm, 02:30 pm, W,4
HPCT 101, 11:30 am, 12:20 pm, MWF,15
HPCT 101, 09:35 am, 11:25 am, T,15
HPCT 101, 11:30 am, 12:20 pm, MWF,20
HPCT 101, 12:45 pm, 02:35 pm, T,20
HPCT 101, 03:15 pm, 05:05 pm, T,15
HPCT 101, 09:10 am, 11:00 am, W,20
HPCT 101, 12:40 pm, 02:30 pm, W,20
HPCT 101, 03:00 pm, 04:50 pm, W,15
HPCT 101, 12:45 pm, 02:35 pm, R,0
HPCT 103, 11:10 am, 12:25 pm, TR,4
HPCT 103, 09:35 am, 10:50 am, TR,70
HPCT 103, 11:10 am, 12:25 pm, TR,70
HPCT 103, 09:10 am, 10:00 am, MWF,20
HPCT 103, 02:20 pm, 04:20 pm, T,20
HPCT 103, 02:20 pm, 04:20 pm, R,20
HPCT 103, 09:10 am, 10:00 am, MWF,23
HPCT 103, 09:35 am, 11:35 am, T,23
HPCT 224, 08:00 am, 09:15 am, TR,10
HPCT 224, 08:00 am, 09:15 am, TR,30
HPCT 224, 03:00 pm, 05:00 pm, W,20
HPCT 102, 02:20 pm, 03:10 pm, TR,2
HPCT 102, 02:20 pm, 03:10 pm, TR,10
HPCT 102, 01:50 pm, 04:40 pm, W,10
HPCT 224, 12:45 pm, 02:00 pm, TR,15
HPCT 224, 02:20 pm, 04:20 pm, T,15
HPCT 103, 10:20 am, 11:10 am, MWF,2
HPCT 103, 01:00 pm, 03:00 pm, W,2
HPCT 103, 12:45 pm, 02:45 pm, T,2
HPCT 103, 09:30 am, 11:30 am, T,2
HPCT 103, 03:15 pm, 05:15 pm, T,2
HPCT 103, 10:20 am, 11:10 am, MWF,15
HPCT 103, 09:30 am, 11:30 am, T,15
HPCT 103, 10:20 am, 11:10 am, MWF,14
HPCT 103, 12:45 pm, 02:45 pm, T,14
HPCT 103, 03:15 pm, 05:15 pm, T,14
HPCT 103, 01:00 pm, 03:00 pm, W,14
HPCT 124, 12:45 pm, 02:00 pm, T,24
HPCT 124, 12:45 pm, 02:00 pm, R,24
HPCT 124, 02:20 pm, 04:10 pm, R,24
HPCT 224, 12:40 pm, 02:40 pm, W,24
HPCT 103, 08:00 am, 08:50 am, MW,24
HPCT 103, 12:40 pm, 02:50 pm, M,24
HPCT 103, 03:10 pm, 05:10 pm, M,24
HPCT 123X, 11:10 am, 12:00 pm, TR,8
HPCT 123X, 02:20 pm, 04:20 pm, R,8
HPCT 124, 01:50 pm, 04:50 pm, M,10
HPCT 123X, 09:00 am, 09:50 am, M,10
HPCT 123X, 10:00 am, 12:00 pm, M,10
BICH 403, 03:00 pm, 03:50 pm, MWF,10
HPCT 124, 11:10 am, 12:25 pm, TR,10
HPCT 536, 02:20 pm, 05:00 pm, TR,10
HPCT 224, 09:35 am, 10:50 am, TR,21
HPCT 124, 08:00 am, 09:15 am, TR,30
HPCT 103, 04:00 pm, 04:50 pm, W,15
EDCT 614, 01:00 pm, 03:00 pm, F,30
WEB, 05:30 pm, 08:00 pm, WEB,0
WEB, 05:30 pm, 08:00 pm, WEB,40
WEB, 12:30 pm, 03:30 pm, WEB,0
CHEN 106, 08:00 am, 09:15 am, TR,90
CHEN 108, 08:00 am, 08:50 am, MWF,50
CHEN 104, 12:45 pm, 02:00 pm, TR,20
CHEN 106, 12:40 pm, 01:30 pm, MWF,10
CHEN 108, 08:00 am, 08:50 am, MWF,10
CHEN 106, 08:00 am, 09:15 am, TR,5
RDER 1006, 10:20 am, 11:10 am, MWF,20
RDER 1006, 11:30 am, 12:20 pm, MWF,25
RDER 1006, 12:40 pm, 01:30 pm, MWF,25
RDER 1006, 01:50 pm, 02:40 pm, MWF,20
RDER 1006, 11:10 am, 12:25 pm, TR,20
RDER 1006, 12:45 pm, 02:00 pm, TR,20
RDER 1006, 02:20 pm, 03:35 pm, TR,20
RDER 1006, 08:00 am, 08:50 am, MWF,16
RDER 1006, 08:00 am, 09:15 am, TR,16
RDER 1006, 09:10 am, 10:00 am, MWF,24
RDER 1006, 09:35 am, 10:50 am, TR,24
HECC 201, 09:35 am, 10:50 am, TR,40
HECC 110, 09:10 am, 10:00 am, MWF,145
HECC 110, 10:20 am, 11:10 am, MWF,100
HECC 110, 11:30 am, 12:20 pm, MWF,145
HECC 110, 12:40 pm, 01:30 pm, MWF,145
HECC 110, 01:50 pm, 02:40 pm, MWF,145
HECC 110, 09:35 am, 10:50 am, TR,145
HECC 204, 11:10 am, 12:25 pm, TR,105
HECC 110, 12:45 pm, 02:00 pm, TR,145
SCTS 208, 02:20 pm, 03:35 pm, TR,125
HRBB 126, 12:40 pm, 01:30 pm, MWF,5
HECC 204, 03:55 pm, 05:10 pm, TR,105
HECC 204, 05:45 pm, 07:00 pm, MW,100
FRAN 201, 12:45 pm, 02:00 pm, TR,25
HECC 204, 09:35 am, 10:50 am, TR,80
HECC 204, 02:20 pm, 03:35 pm, TR,80
HECC 201, 12:45 pm, 02:00 pm, TR,40
HECC 204, 10:20 am, 11:10 am, MWF,105
KLCT 117, 02:20 pm, 03:35 pm, TR,95
HECC 201, 11:10 am, 12:25 pm, TR,40
